demand,sw,gw,climate,indicator,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
REF,60%,20%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1931.698474,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1955.748637,1952.772783,1950.087234,1947.651486,1945.432234,1936.595884,1941.537186,1935.867251,1938.230035,1936.75684,1935.387021,1934.110067,1932.731612,1922.521998,1886.724838
HIGH,100%,100%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1938.563293,1959.064559,1912.005023,1959.064559,1959.064559,1959.064559,1959.064559,1957.963011,1959.064559,1958.861686,1955.89043,1948.804589,1959.064559,1951.657997,1959.064559,1944.869079,1942.963223,1923.273844,1929.913559,1900.372711,1917.725756,1933.43911,1880.477743,1868.281841,1845.048751,1902.338195,1865.070079,1831.023652,1810.286701,1768.43313,1729.063158,1388.806836
HIGH,100%,20%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1919.945924,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1955.748637,1952.772783,1950.087234,1947.651486,1945.432234,1930.307921,1941.537186,1930.901289,1938.230035,1936.75684,1935.387021,1934.110067,1844.344327,1811.998675,1736.098277
HIGH,100%,60%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1915.359495,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1957.17886,1952.462177,1947.543514,1937.265232,1925.707037,1941.085276,1943.856296,1893.501014,1884.905963,1868.047582,1902.338195,1891.49292,1853.511312,1837.774067,1828.706971,1779.015268,1524.319315
HIGH,20%,100%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1938.563293,1959.064559,1912.005023,1959.064559,1959.064559,1959.064559,1959.064559,1957.963011,1959.064559,1958.861686,1955.89043,1948.804589,1959.064559,1951.657997,1959.064559,1944.869079,1942.963223,1923.273844,1929.913559,1900.372711,1917.725756,1933.43911,1880.477743,1868.282006,1845.048751,1902.338195,1865.069927,1831.023652,1810.286445,1768.43313,1729.063177,1388.807273
HIGH,20%,20%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1919.945924,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1955.748637,1952.772783,1950.087234,1947.651486,1945.432234,1930.307921,1941.537186,1930.901289,1938.230035,1936.75684,1935.387021,1899.707615,1844.343174,1811.999077,1736.098277
HIGH,20%,60%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1915.359495,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1957.17886,1952.462177,1947.543514,1937.265232,1925.707037,1941.085276,1943.856296,1893.501014,1884.905295,1868.047192,1902.338195,1891.49292,1853.510594,1837.773038,1828.705987,1779.014743,1524.319312
HIGH,60%,20%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1919.945924,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1955.748637,1952.772783,1950.087234,1947.651486,1945.432234,1930.307921,1941.537186,1930.900638,1938.230035,1936.75684,1935.387021,1934.110067,1844.343211,1811.998675,1736.098277
HIGH,60%,100%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1938.563293,1959.064559,1912.005023,1959.064559,1959.064559,1959.064559,1959.064559,1957.963011,1959.064559,1958.861686,1955.89043,1948.804589,1959.064559,1951.657997,1959.064559,1944.869079,1942.963223,1923.273844,1929.913559,1900.372711,1917.725756,1933.43911,1880.477743,1869.336602,1845.048751,1902.338195,1865.069927,1831.023652,1810.286123,1768.43313,1729.063158,1388.826833
HIGH,60%,60%,0,Yield_IRR_Maize,1959.064559,1959.064559,1959.064559,1942.139121,1959.064559,1915.359495,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1959.064559,1957.17886,1952.462177,1947.543514,1937.265232,1925.707037,1941.085276,1943.856296,1893.501014,1884.905072,1868.047192,1902.338195,1891.49292,1853.510565,1837.772716,1828.705987,1779.014743,1524.327002
REF,100%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,20%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,100%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,60%,0,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,100%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,100%,20%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,100%,60%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,100%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,20%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,60%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,60%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,100%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,20%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,100%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,20%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,60%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,20%,100%,0,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
